1032	-0.068470046 0.048888907 -0.075192735 0.091951594 0.106395006 -0.117258154 -0.10121648 0.03520657 0.07762703 0.003810063 -0.04955308 -0.009109117 -0.07688047 -0.068407096 -0.121001884 -0.08274462 0.094266266 -0.015500046 0.09565467 -0.048292726 -0.08701119 -0.011871532 -0.05453331 0.0029948354 0.06101407 -0.022146434 -0.09210497 0.10038933 -0.121380255 -0.035320118 0.00010818243 0.079095736 0.07582714 -0.030698098 0.1107579 0.06987825 0.0190534 0.02705115 -0.090466365 0.09428696 0.04686524 -0.02789443 -0.05407399 -0.03765522 0.11243303 -0.021790527 -0.012423724 -0.060906872 0.105041325 -0.03683036 -0.025252678 0.06167437 0.025799721 0.08228208 0.038447484 0.036154866 -0.08214535 -0.00419271 -0.041806534 -0.004684925 -0.0072171763 0.019874573 -0.08385738 -0.013626061
1036	-0.02310533 -0.06593203 -0.11635536 -0.016346976 0.016800791 0.02450265 0.0030451864 -0.009083271 0.005617067 0.09817125 0.0040102154 0.030947506 0.031140521 0.019134268 -0.07825798 0.04169643 -0.061703496 -0.013206638 0.08898041 -0.045028746 0.10730502 0.043728814 0.07111578 -0.09077309 -0.011406027 0.10497306 0.048318535 -0.052336134 0.047010437 -0.1209593 0.11092223 -0.07296941 0.08330087 -0.09317466 -0.055663943 0.11803906 -0.12448369 0.12378751 0.050094396 -0.123245016 0.023348138 -0.042974733 -0.034899697 0.022461846 0.11450198 -0.02630499 0.09121576 -0.08399762 0.024720535 0.027272224 0.079845235 -0.018697895 -0.10793957 -0.09486504 0.049780443 -0.036555618 0.06116669 -0.015259884 0.07665914 0.07282984 0.062315434 0.0380069 -0.053918965 -0.02712851
1037	-0.011990711 -0.033125058 -0.030293748 0.021196246 -0.05346486 0.07699548 -0.057565846 -0.003654182 -0.029002108 0.08478196 -0.117525436 0.06276886 -0.10537338 0.005524561 -0.063495934 -0.00044226646 0.109769106 0.09789623 -0.049701504 0.004425049 0.09414843 -0.041194886 0.077554256 -0.07328659 0.11244127 -0.09136891 0.015419722 0.012257487 0.11486791 -0.11238307 -0.08482994 0.12273556 -0.041505836 -0.014377594 -0.07295641 -0.11774584 0.007540345 -0.055492967 -0.09552744 -0.01783096 -0.016679727 -0.10524869 0.00793083 0.11040327 0.041316226 0.028653845 -0.05740293 -0.008286469 0.034448773 0.11864926 0.0005954355 -0.098540604 0.0514154 -0.08892388 -0.12094966 -0.07691661 0.054011315 0.08626695 -0.119216524 -0.08980004 -0.0036064014 0.10958284 0.06651533 0.010682732
1043	-0.064449035 0.1105248 0.08049585 0.041685775 0.058260217 -0.098848276 0.015260518 0.026707143 -0.0025854632 -0.076654024 0.026673332 -0.08365815 0.031110242 0.087524295 -0.123730026 0.10916512 -0.1230029 0.06439237 0.11813299 0.035206586 -0.11400319 -0.006802663 0.10869366 -0.10822151 -0.10533114 -0.06594285 -0.0044584274 0.008608177 -0.10405644 0.09759289 -0.0019898787 -0.052139066 0.123102814 -0.008595951 0.0057846457 -0.088776715 -0.07340197 0.00222376 0.11246672 -0.014681876 0.04690881 -0.0036822408 -0.03985148 0.035938323 0.038165003 0.0352474 -0.013727032 -0.07934691 -0.09342198 -0.05983472 0.045937687 0.008103535 -0.031362683 -0.08424756 -0.10110547 -0.013059974 0.010958582 -0.12472903 0.08657001 0.066510335 -0.11765245 0.064046755 0.027016431 -0.11993845
1053	0.044392824 0.10139084 -0.022416696 0.11741027 -0.06618938 -0.096908465 -0.09609189 -0.054832675 -0.010639742 -0.104643285 -0.09810787 -0.10578221 0.019746453 0.014300957 0.008445814 0.020332783 -0.055111162 -0.10313657 -0.02441489 -0.03152813 0.113727 0.103168935 -0.046248093 0.0389169 -0.114158526 0.048053175 -0.06526363 0.11035924 -0.091338664 -0.108619854 0.02273278 -0.122976184 -0.020746388 -0.046847664 0.014822796 0.053488344 0.07630195 0.07096963 0.06373757 0.08517879 0.10604036 0.123070374 0.017511055 -0.059754074 0.031671897 -0.105528764 -0.12364176 0.043358922 -0.034079082 -0.033736512 -0.110174045 0.12223491 -0.049267426 -0.08799499 0.09400463 -0.11829695 -0.028468601 -0.11935875 -0.08861029 0.011522815 0.074454725 -0.122261226 0.059219986 -0.10031845
1062	-0.03127902 -0.106515974 -0.073196486 0.12288299 0.042780623 -0.036118016 0.09490515 -0.073815346 0.052222803 -0.10368995 0.12083523 -0.064907424 0.06407595 0.08647755 -0.054701418 -0.031160675 0.032546803 -0.063922375 -0.026833229 0.08452517 0.09251025 -0.10132102 -0.035983816 -0.028988525 -0.024523467 -0.06363695 0.113308996 0.030354679 -0.10274627 -0.10600359 0.09604019 0.08524898 -0.0015506595 -0.050151594 0.09651078 0.111987084 -0.018380947 0.08270091 -0.003855206 0.08415386 -0.010705978 -0.019259736 0.0008318424 -0.114958845 0.06599522 0.08832164 -0.041007765 0.06782922 -0.06316269 0.11340338 0.08915451 -0.03922434 0.119785115 0.021990195 0.06468572 0.081656635 -0.047134206 -0.054378495 -0.023366302 0.00804545 -0.04380651 -0.08227778 0.07306184 -0.0079232305
1066	-0.08367483 -0.102225974 0.11730966 0.08849095 0.093095526 -0.023323014 0.009448677 -0.04223732 -0.041918255 0.05808197 0.10567774 0.078343734 -0.04813925 -0.045731798 0.050808683 0.04263349 0.040005326 -0.11225051 0.073102236 0.0005418658 0.040876597 0.040180385 0.015502483 -0.06859775 0.04362297 0.082760796 -0.0029425994 0.015255034 0.015257657 0.030793354 0.05076328 -0.039502837 0.111024976 -0.059476852 -0.06022667 -0.120668314 0.052642956 0.11656031 -0.029953323 0.053103805 -0.114854604 0.012445509 -0.1124842 0.013446346 0.124359146 -0.07387628 0.10160503 -0.024948917 0.111012995 -0.080875754 -0.039877765 -0.03813815 0.094384775 0.09737934 -0.07914014 -0.06325899 -0.02157706 0.06903525 0.120733574 -0.052727357 -0.060737856 0.015837282 -0.12014529 -0.027882002
1073	-0.10014878 0.07894984 0.104285136 -0.07520777 -0.09334205 -0.07293916 0.11167529 -0.027946897 0.032788083 0.036603972 -0.07131094 -0.02913677 -0.09331964 0.01254335 0.050365344 -0.06970257 -0.11660302 0.08217853 0.006785214 -0.09014199 -0.08794699 0.09645073 -0.04504025 -0.07026245 0.08613731 0.06330837 0.043628514 -0.031037003 -0.08463133 0.058160022 0.0407407 -0.12406886 -0.0782634 0.059536695 -0.060448833 -0.032692403 -0.11210194 -0.024062611 -0.074929476 0.10103543 0.07778394 -0.0053799227 -0.028639533 -0.0070975274 0.113386735 0.048857182 -0.09991658 -0.12023895 -0.04260958 -0.05254603 -0.036962427 0.02335523 0.033571407 -0.06991662 -0.066178694 0.04760985 0.08374767 -0.08247275 -0.11903858 0.06409064 -0.07208508 -0.076666914 -0.05238246 0.028036073
1077	0.096588105 -0.03709971 0.03717117 0.06321615 -0.04589209 0.00223808 0.006588757 -0.043674372 0.0071869195 -0.03902945 0.08013952 -0.02093333 0.018338338 -0.09913827 0.038339555 0.055259377 0.03668131 -0.07726096 -0.049478836 -0.022121496 -0.07909388 -0.11035912 -0.07201095 -0.11469236 -0.028670713 0.115577295 -0.080451444 0.091199204 0.0017375797 0.0073974133 -0.022657521 0.06454545 -0.019460909 0.106033355 -0.002497971 -0.09045695 -0.10006778 -0.034186125 -0.060835905 -0.0558116 -0.07130537 -0.050277315 0.04377009 0.0889664 0.019015118 0.013566971 0.09406142 0.016446978 0.05525984 -0.11825605 -0.0022349432 -0.11529311 0.0636536 -0.12460242 -0.00017664582 -0.04738591 -0.085931756 -0.055394918 -0.100065395 0.013830036 -0.11839134 -0.12056303 -0.0771521 -0.07524111
1085	-0.103356436 -0.038120024 0.014407277 -0.013367981 -0.071909755 -0.076871395 -0.037678033 0.002963841 -0.009535991 -0.026886135 0.049039096 0.036427096 0.11230244 0.08461888 -0.050200507 0.023704395 0.09588811 -0.046770886 -0.0508893 -0.09892811 -0.11365371 0.06144558 -0.045411237 -0.10851264 0.08477956 -0.019463964 -0.1205367 0.11569752 -0.005395487 -0.10912178 0.070166096 -0.07600534 -0.09552819 0.03046605 -0.07517977 0.114018336 0.08557294 0.012407184 0.10793376 -0.123670764 -0.04716198 -0.06562322 0.05572267 -0.107322 0.014020413 -0.051769108 0.06523621 0.0662636 0.059945136 -0.081353515 0.048629314 -0.096153595 -0.0073583946 -0.039716363 0.03409709 0.03683497 0.031969607 0.033799782 0.11516191 -0.050935805 -0.014205471 -0.011458531 0.06050366 -0.045808636
1089	-0.06068915 -0.010283187 0.0038045645 0.054554567 -0.109470025 0.05817391 -0.0733245 -0.04862532 0.075865015 -0.110900044 0.12090923 -0.032629795 -0.094815634 -0.024268009 0.09173334 -0.08656397 -0.024830922 -0.08217904 0.067448154 0.06388834 -0.1237461 -0.074771635 0.03134936 -0.08767305 0.09314908 0.096444905 -0.041940518 -0.089762375 -0.08657524 0.04771389 0.09990294 -0.081638664 -0.061629817 0.025028527 0.03403172 -0.11070897 0.116641685 0.09878372 -0.09400973 -0.020011842 0.0031455308 0.11326173 0.008352578 0.08767493 -0.016538702 -0.08448599 -0.03489945 -0.048091874 0.032540202 0.054547116 -0.010307774 0.08498266 -0.034056745 -0.073008396 -0.02851154 0.12364565 0.06716807 0.047060147 0.054726854 -0.08555667 -0.08145746 -0.109721705 0.054622814 -0.09343185
1118	-0.101553276 -0.00115785 -0.07529499 -0.057139456 0.021512538 -0.010980144 -0.057717495 0.021256551 -0.111021735 0.111564904 0.059397325 -0.071137525 0.03828384 0.0019996762 -0.011748739 0.12455514 0.08850755 -0.036108136 -0.03298115 0.06282407 0.01258339 0.11644471 0.057853773 0.11743812 -0.072080106 -0.027064003 -0.059767336 0.028859317 0.06831713 0.124452904 0.02804789 -0.11742906 0.050677225 0.04444045 0.08240186 -0.028402656 -0.048387736 0.11673005 -0.08158605 -0.063613474 -0.040630616 0.061671764 0.10276365 -0.05253204 0.032326505 -0.11663648 0.020157918 -0.022790983 -0.015501551 0.06283641 -0.093545385 -0.11847453 -0.0849385 0.12097269 0.012104258 0.05865997 0.013945162 0.0005068034 -0.02953247 -0.04029882 0.028036073 0.10074264 0.11992216 0.041908637
1121	-0.123739034 -0.040840708 -0.008423328 -0.08014564 -0.08176788 0.0710686 0.007208109 -0.10390594 -0.11847854 -0.10216145 0.008740097 0.013799936 0.013821319 -0.025623985 0.09837915 0.10614367 0.109155715 0.0706781 -0.076892145 0.08502205 0.12308319 -0.07541485 -0.048348017 -0.07930943 0.005832985 -0.040351227 0.0502277 -0.004938625 -0.04932587 0.08224486 -0.11780776 0.08614969 0.12105042 -0.08878662 -0.009652853 0.038363844 0.10240808 0.030205637 0.06894313 0.12416391 0.07212946 0.059942007 -0.06956705 0.0024778098 0.05929835 -0.019702084 0.009570211 0.032279477 0.022678182 -0.0074712783 -0.09112165 -0.066319585 -0.041108124 -0.10164228 0.0596824 0.02986218 -0.023854777 0.060960054 -0.06243421 0.061948076 -0.07432076 -0.0304012 0.02156353 -0.03708458
1127	-0.10022981 0.01062341 0.00566186 0.06673737 -0.024018854 0.050353363 -0.058828928 0.11067994 0.056358457 -0.016281597 0.013886064 0.11178103 0.014664575 0.08947362 0.098675966 -0.11433578 0.088711455 -0.060022593 -0.116905734 0.070801154 0.04365757 -0.08623625 0.11647692 -0.040640183 0.10019797 -0.110544994 -0.03501697 0.11731748 -0.06467072 -0.07723981 0.101931795 -0.100603834 0.04856029 0.08737308 -0.04676006 0.080487415 0.08785534 0.035163343 0.02501294 -0.020048723 -0.114595175 -0.06348401 0.021965817 -0.062328003 0.10965431 0.08045222 -0.040268824 0.099562615 -0.09424363 0.10718429 -0.11505672 -0.084308565 -0.05419211 0.11164898 -0.06403996 0.056826204 0.11526652 -0.06265582 -0.067796834 0.08058995 -0.02171778 0.020981938 0.1031284 -0.055561796
2148	0.048481047 -0.050251916 -0.08906944 0.081071064 -0.10980329 0.001643002 0.054465175 -0.10457809 -0.074205086 0.07287598 -0.021944977 -0.11658558 0.11662386 0.0043798387 -0.028663449 -0.081486344 0.05515769 0.05159773 -0.057544105 0.08110696 0.018863156 -0.0975265 0.034901425 -0.071550675 0.103697464 -0.10407324 0.110783234 -0.08918916 -0.0090152025 -0.089975625 -0.00828629 0.1213458 0.041405573 -0.10671688 0.07312122 0.056222826 -0.08768159 0.027937725 0.056810394 -0.027766913 0.06381434 -0.05770977 0.08247325 -0.023930319 -0.058179274 -0.05641447 0.10742845 -0.09801467 -0.03153368 0.044641852 -0.04305757 -0.123414464 -0.07489738 -0.079874575 -0.081520826 -0.10280182 -0.06258671 0.07637936 0.11256254 -0.033697635 0.09172149 0.052421853 -0.12247256 -0.061851956
2155	0.07648882 -0.053106382 0.08444868 -0.07209884 0.07272443 -0.041908063 -0.06382456 0.057695135 -0.07627198 -0.036239043 0.07333104 0.004712075 -0.073311076 0.012330666 -0.07015292 0.0039649755 0.027634963 0.055519015 -0.075373754 0.02694808 -0.110077746 0.09732565 0.089432806 -0.060222276 0.016786724 -0.036242813 -0.024335213 -0.100315034 -0.007877074 0.0015200526 -0.06700501 -0.11234025 -0.10316631 0.11974311 0.05897121 0.0062649995 0.047326475 0.11425054 0.02998656 -0.05366566 -0.04364702 0.051487893 -0.114901565 0.029081792 -0.08858244 -0.04387904 0.038439274 -0.10028139 -0.002089113 0.020092845 -0.080117404 0.07887554 0.11137843 -0.028889336 0.1202784 0.05872631 -0.106850296 0.02126506 0.07364166 -0.09796577 0.018633202 -0.026359081 -0.11728298 0.011872098
2157	0.11212413 -0.0427759 0.094622895 0.1048751 0.10704018 0.03482072 -0.05177246 -0.023796767 0.054919094 -0.06477175 0.123103425 -0.10151768 -0.11091255 0.061837375 -0.024631418 0.09953821 -0.11948679 0.030222937 -0.0998979 -0.047386654 -0.05724053 -0.07139893 0.06475563 -0.108520485 0.12373051 0.00048200786 -0.09038362 0.03389597 0.06465322 0.11864038 -0.08729976 -0.115341604 0.033416837 -0.07304622 -0.10739578 0.12268171 0.090227455 0.058392584 -0.0078720525 0.118759185 0.0011589974 0.065452024 -0.022720926 0.021714687 -0.08295115 0.012277767 0.12136349 -0.008003876 -0.05007168 0.0164776 -0.12019675 -0.12065274 0.06342666 0.11833924 -0.031146929 -0.08778393 0.079628065 -0.020133637 0.10177818 -0.09701131 0.04355523 -0.006418444 0.090003 0.07152049
2159	0.070705816 -0.10063327 -0.017210998 0.0065458864 0.10670042 0.114830405 0.019677043 -0.04396408 0.1186789 0.025041834 -0.104479335 0.03761375 0.055722043 0.029782444 0.069877625 -0.013911158 0.09735675 0.027865112 -0.011631668 0.021439508 0.0045426935 -0.11881493 -0.06779445 0.061455995 -0.030486315 -0.009881265 -0.11647772 -0.10103756 0.083091155 -0.05635257 0.117124796 -0.12454036 -0.094461516 0.051091045 -0.032301195 -0.055637956 -0.06391518 -0.015404664 0.028817743 0.08108486 -0.0042407364 0.0028631687 -0.039174587 -0.06732631 -0.078844786 0.10676223 -0.06930829 -0.0085760355 0.12298833 0.04400775 -0.06917176 -0.025750332 0.07860626 -0.015523136 0.034306258 -0.08154687 -0.10039444 -0.087238185 0.06879206 -0.12410434 -0.07055013 0.0074554235 0.09823334 -0.12169183
2160	0.037493378 -0.06599352 -0.069743045 -0.123210736 0.077378064 0.024298057 0.07454102 0.06748508 -0.07229377 -0.07815468 9.158254e-05 0.10533553 -0.08275557 -0.10524862 -0.051389985 -0.101140894 -0.12332837 -0.09067613 0.012814909 0.052821636 -0.047903307 -0.010169566 0.123980254 -0.0023831353 0.10269585 0.038259953 0.008173704 0.0680407 0.10536173 -0.025051638 0.0780475 -0.08503394 -0.0018574223 0.09649633 0.091869056 0.055862173 0.07415049 -0.07718729 0.017863736 0.07908706 -0.104272574 -0.06179163 0.11998922 -0.04079403 0.11034495 -0.04287567 -0.11241983 0.104669064 0.06386703 0.09046121 0.055764273 0.013156444 -0.02536738 -0.044561274 -0.08036524 -0.06305352 0.032839194 0.07352097 -0.084025465 0.087800875 0.07571183 0.1134336 0.11902866 -0.06543131
2169	-0.049127847 -0.067022786 0.06463936 -0.10839239 0.06956367 -0.01705122 -0.07803915 0.03505224 -0.12047771 0.09436582 -0.10027432 -0.07167095 -0.07100243 -0.11148151 -0.0601293 0.093782485 0.03361687 -0.016273484 -0.10387876 -0.036122 0.064125836 -0.059078135 -0.06233695 0.03414336 0.03364645 -0.014168307 0.0764849 0.058582082 0.074515924 -0.0283041 -0.036431655 -0.07526349 0.06060852 -0.06570268 -0.018174596 0.100522146 0.075552866 0.01153177 -0.011810124 -0.0019131526 -0.1134734 0.08174527 0.06781943 0.0009036362 0.011429802 -0.011471011 -0.031226695 0.112247705 0.0065577775 0.06691578 -0.07112993 0.12462139 0.10347676 0.028049558 0.106011674 -0.05304134 -0.07246806 -0.02270396 -0.043928675 -0.023307048 0.093914956 0.015108123 0.12337479 0.11499119
2171	0.10725491 -0.09226975 0.04916194 -0.11565506 -0.07318625 -0.037625633 -0.10769068 0.069435105 0.10430825 -0.080184266 -0.06619774 0.000493899 -0.056238078 0.03617403 0.05412957 0.066513896 -0.098364584 0.10796063 -0.057207607 -0.0676569 -0.02115272 0.093443796 -0.07480636 -0.042625993 0.01820971 0.087446004 -0.059046835 -0.051200926 0.05309297 -0.033413798 -0.033504218 -0.026697718 0.06309232 0.00032375753 -0.05024887 0.020051405 -0.043614075 -0.106050834 -0.07500965 -0.04440625 0.0011401623 -0.10448654 -0.034475252 0.055513605 -0.032198258 -0.06626485 -0.051851727 -0.0052837282 0.020931184 0.008840859 0.09293388 -0.009856284 0.05963713 0.015310943 -0.066753164 0.01890473 0.09569192 -0.051461145 0.020742372 -0.046864085 0.06381139 0.020780414 0.0046484172 0.061636075
2175	-0.11423359 0.026864633 -0.0122795105 0.043034613 -0.014326997 0.028181344 0.036306143 0.117547885 0.09226395 -0.020244658 -0.06695515 -0.08708118 -0.029528275 -0.014050059 -0.10103057 -0.045328848 0.09466101 -0.06399019 0.0041715056 -0.015925534 -0.086476564 0.061881036 0.016577527 0.07035124 0.091277674 0.12197332 -0.096419305 0.08506355 -0.014385104 -0.022472717 0.037539005 0.07489237 0.10646102 0.04441434 -0.08843605 -0.0382829 0.043501854 0.011078805 -0.117332146 0.0419247 0.07415505 -0.063253224 0.112356216 -0.10591835 -0.06459788 -0.0019558817 0.09968144 0.05837971 0.061754316 -0.04480642 0.060066327 0.007991686 -0.03486298 -0.039177805 0.08523743 0.059383065 -0.046699226 0.055803597 -0.0015293062 -0.12472741 -0.026462302 0.035105586 0.07893051 -0.09539632
2177	-0.009419739 -0.07426945 0.07046689 -0.06472866 -0.037258558 0.05558364 0.09305915 0.100026846 -0.011176854 0.12488873 0.09667675 -0.09713228 0.07709393 0.09694216 0.034266725 -0.10878825 0.033893272 -0.11606929 -0.042764097 -0.083820716 -0.08069252 -0.057593107 -0.021428294 0.05146928 -0.022834383 -0.10590972 0.11224584 -0.03761182 0.041240767 0.11699478 0.030097216 0.11356066 -0.06535837 -0.10888675 -0.120616384 -0.11599392 0.058556005 0.0073277205 0.048465416 -0.042530447 -0.04352437 0.03251268 0.02588597 -0.020034187 -0.086655125 0.10657251 -0.12160529 -0.1116637 -0.08930039 0.053059578 0.031522736 -0.101340085 3.5136938e-05 -0.10126214 -0.025310382 0.10265818 0.121077254 0.040371418 -0.11114573 0.09447245 -0.073873356 0.030114427 0.08028895 0.017787397
2182	0.0060818046 0.10397817 -0.09242731 0.0015625656 -0.0813638 0.029903963 -0.10949439 -0.023446016 -0.06265733 -0.03092517 0.002945006 -0.0946836 -0.06536824 0.052942485 0.05090779 0.1133793 0.020011798 -0.03551372 0.009950504 -0.064216316 -0.11387946 -0.020486385 0.0193751 -0.01962398 -0.060907476 0.050427362 0.07682228 -0.085289255 0.026354268 0.123071685 0.031030476 0.12499587 -0.005446397 -0.017175868 -0.09066661 -0.03829685 -0.09955579 0.058554173 -0.047259435 0.100844026 -0.07750259 0.093342975 0.027315706 0.12117255 0.09633565 0.11302629 0.07828054 0.06542046 0.06876765 -0.111965775 0.011813596 -0.08052512 0.046039134 0.08146998 -0.011000365 -0.043062426 -0.075634435 0.057339713 0.080769256 0.11794086 -0.10428153 -0.037327275 0.056851804 0.05224639
2196	0.12476818 -0.059146672 0.10804795 0.11052135 -0.10048409 -0.09279823 0.0061538815 0.018136725 -0.031147905 0.019954696 -0.120934926 -0.046236016 -0.08956302 -0.10816187 -0.015314847 0.11033207 -0.063648075 -0.124894835 -0.06153024 -0.11097235 0.11016627 -0.073759444 -0.05100479 0.027622148 0.013374746 0.096040964 0.10636546 -0.09622203 -0.12174449 -0.04555013 -0.12416242 0.12296069 -0.08650619 0.11676726 -0.052539237 -0.07287559 0.11144161 0.031800315 0.06769268 0.021619454 0.10910207 0.024797395 0.080883 0.08375792 0.124071226 -0.04762379 -0.09721624 0.084539354 0.06496841 -0.11973981 0.11958255 0.021134928 -0.029384822 -0.05641386 -0.011010088 0.019588768 -0.037897743 0.094387785 -0.113677025 -0.11917804 -0.09467743 0.06023653 -0.03594362 -0.09936445
2205	-0.036066964 0.062442094 0.099841446 0.0710334 -0.10718824 0.07351521 0.087524295 -0.0037877634 -0.013200775 -0.0864514 0.12335612 -0.095897295 0.11783984 0.014491349 -0.020899385 0.060224444 0.08643259 -0.010966949 0.1085003 0.07244834 0.062086836 -0.106842086 0.04932426 -0.106194824 0.08747549 0.07499285 -0.076018915 0.09657562 0.10001406 -0.008673102 0.017910436 0.016171277 -0.09803298 0.08454013 -0.044391587 0.027934447 -0.021818861 0.11075927 0.04791297 0.047436625 -0.078757815 -0.024718858 0.07508266 -0.12253943 -0.10614178 -0.015968569 0.06527364 -0.013074733 0.07087971 0.064797625 -0.045619376 0.004757881 0.02053672 0.10650657 0.10202083 -0.08477132 -0.046199568 0.048111722 0.035508662 0.013254851 -0.03126476 0.03984493 0.06590994 -0.02038581
2208	0.098497435 -0.038792163 -0.078656666 -0.030065432 -0.10836756 0.074928686 0.08027491 -0.06540334 -0.026426353 0.054389432 -0.06966868 -0.08230275 -0.022117443 -0.093806006 0.03841129 0.024984047 -0.1097042 0.042238936 0.055374935 -0.026749246 0.11287068 0.049615398 -0.11070012 0.0099004805 -0.1170532 -0.058823593 -0.089386836 0.03676492 -0.027624264 -0.041428767 -0.036835082 0.078999236 -0.018989086 0.011913195 -0.120215714 -0.017056018 0.038614005 0.08805311 0.018710345 0.03705378 -0.070390075 0.053919405 0.07710546 0.019349873 0.046103448 0.10952404 0.087228835 0.11663027 0.08318463 0.0008812994 0.06773396 -0.026122555 0.041470394 -0.11664397 0.043026984 0.009497851 -0.004019864 0.056637675 -0.07335303 -0.019604355 0.02022183 -0.0710258 0.04203865 0.014162868
2212	0.07644531 -0.023544542 -0.0596632 -0.04443284 -0.09558869 0.025406197 -0.043945767 0.062987834 -0.05777838 -0.024228886 0.1110623 0.060811862 -0.030107766 0.07637718 0.011125743 -0.1023542 -0.065298066 0.09124783 0.10986908 -0.0781735 0.11643283 0.093195215 -0.10617538 0.0048267096 0.07761702 -0.049130715 0.111019865 -0.08326912 -0.0060958937 -0.07481225 -0.0504793 -0.041991316 0.07275505 0.043989733 0.0420997 -0.0727704 0.069919094 0.048535585 -0.012985781 -0.07940963 0.014150858 0.054372475 -0.03750421 0.062302604 -0.09483572 0.046894446 0.09974715 0.0954947 -0.0403769 0.06822641 0.037938863 0.10542551 -0.08277252 -0.07821004 0.06822693 -0.11371618 0.0837346 0.08836968 0.10324502 0.11964126 -0.10412747 -0.04643581 0.06587073 0.024940178
2221	0.031584293 -0.07548267 0.05263719 0.009978503 0.066611096 -0.022807553 0.08098531 0.11376168 0.067163795 -0.10756469 0.10057588 -0.07313265 -0.064963125 0.03735125 0.08918242 -0.059520893 -0.045915246 0.06401563 -0.10272826 -0.11146884 0.03612858 0.009683803 0.08332421 -0.10484022 -0.112182684 -0.11558082 0.11977756 0.019271672 -0.09977947 -0.023970291 -0.005718246 0.05259776 -0.08001545 0.00712052 0.000100806355 0.046668366 -0.060653396 0.0237585 0.06694557 -0.088713326 -0.023758478 -0.08682317 0.07863025 0.09509902 -0.042989805 -0.01900217 0.08197197 -0.054867692 0.06436741 0.06873089 -0.013573609 -0.100000784 0.023697719 -0.111256704 -0.0014078692 -0.06644024 0.0537225 0.04799241 0.054422826 0.022637412 -0.032972246 0.06007485 -0.07543945 -0.06325865
2228	0.11607374 0.09444621 -0.014997527 -0.05575066 0.11141963 0.0027767867 -0.07596795 0.071666434 0.08477369 -0.118915185 0.099418014 0.07323013 -0.013774604 0.06372358 0.007535413 0.056306794 -0.090659246 -0.114113145 0.03124626 -0.10786636 0.00064593554 -0.038768403 0.05671206 0.013754591 0.039064407 0.113844335 -0.093042254 -0.029185168 -0.041184433 0.08580007 0.053672567 0.06567368 -0.095522426 -0.008520611 -0.0778032 -0.050806522 0.056459457 0.02525194 0.118342385 0.095725164 0.08038007 0.037861377 0.015847012 -0.0014312491 0.10008396 -0.10385791 -0.031115301 -0.09610428 -0.062889114 0.102079585 -0.01289016 -0.043049097 -0.06765477 0.0063661933 -0.032755077 -0.022639312 0.10147728 -0.09985818 0.072847605 -0.1100737 -0.088129565 -0.048201397 0.044124663 -0.037464038
2236	0.04543452 -0.07718562 0.047702804 -0.013675921 0.107424915 -0.06783433 0.10961601 0.12169431 -0.038267642 0.034401745 0.1151596 0.093423784 -0.10829751 0.007832393 -0.037182443 -0.051094808 0.08504133 0.018078566 -0.11965251 -0.028386444 0.038352624 -0.097724915 -0.01258903 -0.047052212 0.020453304 0.041331902 -0.07507758 -0.051032625 0.11271277 -0.08832298 -0.04708291 0.019179106 0.060573056 0.0063393265 0.064906925 0.011532515 -0.0015408173 0.012691259 0.034410685 0.04734254 0.10966849 0.0139372945 0.010407314 -0.086918965 -0.043803968 0.020081475 -0.08291615 -0.035270065 0.080908656 -0.094301775 -0.09964569 0.0864394 0.05512175 -0.06626971 0.08828895 0.050165474 -0.087281555 -0.017772347 -0.10932322 -0.08766313 2.4959445e-05 0.08216716 -0.0093569085 0.06859884
2240	0.09850074 0.1225307 -0.055671968 0.08078426 0.12284371 -0.08465752 0.081531376 0.122867495 -0.10683557 -0.057906747 0.10509886 -0.115659826 0.01584895 0.031570032 -0.062503435 0.016714483 -0.08006233 -0.079616085 -0.10301956 -0.12442792 0.030967668 0.124801755 -0.043417275 0.0525776 0.11398408 0.035274655 -0.03473358 -0.07010184 0.10523674 0.0062523037 0.033420682 -0.0049303994 -0.089046806 -0.002360396 -0.015509345 -0.0011517256 0.00774917 0.075678244 -0.058557913 -0.055796936 -0.101798356 0.07640411 -0.06743953 0.10315244 -0.05852618 0.11786403 0.119552374 0.09854466 -0.06428755 -0.04954575 0.039507136 -0.06870113 -0.111330874 -0.075934894 0.000265792 0.026721492 0.075766236 -0.0255647 0.10998285 0.08013545 -0.029989518 0.035612658 0.10071106 0.06045887
1133	0.03128645 -0.024482936 -0.029737726 -0.06624159 -0.036160916 -0.03176295 -0.10376118 -0.03299889 -0.05350606 -0.017862111 0.06886169 0.05569531 0.03254716 0.044595942 0.037679747 -0.11519411 -0.07939468 0.0011476725 0.047001526 0.05177863 -0.0009357482 0.042673036 -0.105901286 -0.012426242 -0.11393077 0.091345534 -0.08142413 -0.043973938 -0.07374555 0.05169587 -0.068636104 -0.031404376 -0.109459706 0.11978665 -0.0017420873 0.008297697 0.1211008 -0.008825533 -0.10878934 0.11586766 0.095294595 0.09491107 0.10739365 -0.045601815 0.08869231 -0.030935444 -0.07952294 0.024480596 0.09581952 0.059105888 -0.09713576 -0.056796245 0.0022370368 -0.017182752 0.006043479 -0.05411826 0.079637736 -0.08065489 -0.070933655 0.12481527 -0.11944636 0.07383734 -0.0024163797 -0.029650733
